wwavenumber,intensity,intensity_baseline_corrected,intensity_smoothed,intensity_minmax,intensity_standard,intensity_vector_norm
694.476,55,6.981667086045455,10.629688581765079,0.027863071860449333,-0.2450854953163625,0.006158789137497788
697.911,55,6.915045819595981,8.157472790664839,0.022832475368640744,-0.29394936684117784,0.004726399501370708
701.345,62,13.848618369204054,8.335800639223198,0.023195346381996017,-0.29042467894272606,0.004829721777293132
704.775,52,3.78237516870562,10.849976999501624,0.02831132647699247,-0.24073144783335823,0.006286423160247976
708.204,62,13.716305267074823,8.471552996228597,0.02347158251533217,-0.2877415047005008,0.004908376023396713
711.634,55,6.650397335048275,10.060656757713044,0.026705175568342225,-0.25633253048380455,0.005829094905168708
715.063,65,16.584638671732094,10.137089224782216,0.026860704427142747,-0.2548218264972684,0.00587337949961537
718.49,54,5.519015911192675,9.479391590938977,0.02552238621827388,-0.267821360275017,0.005492312734402656
721.912,52,3.453514029032533,9.092211262084497,0.024734531043557995,-0.27547406191788665,0.005267982361479743
725.336,66,17.388117448952578,8.005835721821802,0.02252391617680319,-0.29694650579523657,0.004638541731573522
728.76,54,5.322810249302343,7.966169260150517,0.022443200745875046,-0.2977305218564264,0.00461555917932047
732.18,54,5.257574769619595,7.252914900286218,0.020991832749028917,-0.31182814615378307,0.0042023031210629514
735.599,54,5.192392817161078,7.313607036659729,0.02111533234377306,-0.3106285531550659,0.004237467845537565
739.018,60,11.127245673426074,6.598110340741382,0.01965940152197955,-0.3247704977019958,0.0038229125888297765
742.434,55,6.062114100674577,6.658852855204922,0.01978300362874707,-0.3235699089696021,0.003858106502121283
745.849,56,6.9969777484420135,8.740569655220751,0.02401899195500803,-0.2824243331532802,0.0050642429487974296
749.265,53,3.931815660052415,7.852563914642734,0.02221203053224745,-0.29997595570059504,0.004549736802447145
752.675,61,11.866606179132027,7.360781289911145,0.02121132502926782,-0.3096961439946461,0.004264800375202903
756.088,63,13.801327256125532,6.40739042843363,0.01927131447665474,-0.32854011737912053,0.0037124104122899567
759.498,53,3.7359556548169834,8.176517283497764,0.022871228117967272,-0.29357294838515413,0.004737433786588601
762.906,50,0.6704667588576996,9.717089032453927,0.02600606564452041,-0.2631232197300953,0.005630033459666858
766.313,62,12.604835578303451,11.600176557145314,0.02983787253192206,-0.22590359383507908,0.00672108508388115
769.719,62,12.539037056163359,11.772141142997583,0.03018779523908135,-0.2225046771789551,0.006820720516775967
773.124,70,20.473044874963,11.14903988511572,0.028919875580439007,-0.23482040621915345,0.006459698721162197
776.527,63,13.406831463324231,12.914993969455875,0.03251333309873395,-0.19991594771413077,0.007482883807751817
779.929,61,11.340367202564394,12.771605984552703,0.03222155958267677,-0.20275004176762457,0.007399805516504012
783.33,55,5.273621133317697,11.970593777558033,0.03059161723989693,-0.21858221859996216,0.006935702994450376
786.729,56,6.206561162181629,12.13896529375447,0.0309342285773649,-0.215254319730665,0.007033256620508014
790.127,70,20.139154668391598,10.637993015630972,0.02787997016521003,-0.24492135641272386,0.0061636006855213185
793.524,62,12.071368410526894,12.220556603388399,0.031100254924047138,-0.2136416501223541,0.007080530222892724
